date,symbol,when,security_name,exchange_codes,before_eps_date,after_eps_date,Ticker,Date,Adj Close,Close,High,Low,Open,Volume,Adj Close_pct_change,Close_pct_change,High_pct_change,Low_pct_change,Open_pct_change,Volume_pct_change
2023-05-24,SCVL,premarket,"Shoe Carnival, Inc. - Common Stock",,2023-05-23,2023-05-24,SCVL,2023-05-24,20.3799991607666,20.3799991607666,22.06999969482422,19.969999313354492,20.899999618530273,923400.0,-0.06298854433257006,-0.06298854433257006,0.00363801384896445,-0.06507496522839251,-0.02926154426488281,0.17391304347826098
2023-05-24,SGHC,premarket,Super Group (SGHC) Limited Ordinary Shares,,2023-05-23,2023-05-24,SGHC,2023-05-24,3.430000066757202,3.430000066757202,3.5399999618530273,3.2300000190734863,3.380000114440918,432300.0,-0.031073417028582462,-0.031073417028582462,-0.05093835288173909,-0.05278594200192033,-0.07650272262936864,0.04876273653566221
2023-05-24,SPLK,postmarket,Splunk Inc. - Common Stock,,2023-05-24,2023-05-25,SPLK,2023-05-25,95.69999694824219,95.69999694824219,107.66000366210938,94.7300033569336,104.52999877929688,6552700.0,-0.010238964403419093,-0.010238964403419093,0.10454501193995913,-0.0007383933815487964,0.0945549610397578,2.0601503759398496
2023-05-24,VNET,postmarket,"VNET Group, Inc. - American Depositary Shares",,2023-05-24,2023-05-25,VNET,2023-05-25,2.5399999618530273,2.5399999618530273,2.8399999141693115,2.5299999713897705,2.8299999237060547,1400600.0,-0.055762116050817045,-0.055762116050817045,0.03272724151611328,-0.030651312996745395,0.0328466838890733,-0.05905273765535779
2023-05-24,XPEV,premarket,"XPeng Inc. American depositary shares, each representing two Class A ordinary shares",,2023-05-23,2023-05-24,XPEV,2023-05-24,8.649999618530273,8.649999618530273,8.779999732971191,8.0,8.260000228881836,28774600.0,-0.05049396876868284,-0.05049396876868284,-0.05692810555934735,-0.11894272387452254,-0.1021738695512413,1.7009780915013049
2023-05-25,ADSK,premarket,"Autodesk, Inc. - Common Stock",,2023-05-24,2023-05-25,ADSK,2023-05-25,197.55999755859375,197.55999755859375,199.50999450683594,195.6699981689453,197.83999633789062,2487100.0,0.004116887210133369,0.004116887210133369,0.007524442996803993,0.016467522955559977,0.02010928043410054,0.41545728757611977
2023-05-25,AMWD,premarket,American Woodmark Corporation - Common Stock,,2023-05-24,2023-05-25,AMWD,2023-05-25,58.66999816894531,58.66999816894531,63.02000045776367,56.81999969482422,57.20000076293945,245800.0,0.0866826513240333,0.0866826513240333,0.14895172672606893,0.056133838300936656,0.05069805668357197,1.573821989528796
2023-05-25,BBW,premarket,"Build-A-Bear Workshop, Inc. Common Stock",,2023-05-24,2023-05-25,BBW,2023-05-25,20.450000762939453,20.450000762939453,21.0,19.559999465942383,20.799999237060547,706700.0,-0.018713982091790315,-0.018713982091790315,0.0038240881173183805,-0.024925224990603456,0.0033767340265298262,0.6208715596330274
2023-05-25,BZUN,premarket,Baozun Inc. - American Depositary Shares,,2023-05-24,2023-05-25,BZUN,2023-05-25,3.8399999141693115,3.8399999141693115,4.318999767303467,3.809999942779541,4.099999904632568,922800.0,-0.09647060843075028,-0.09647060843075028,0.004418505982753507,-0.07748187961120567,-0.026128297510139897,0.33545586107091174
2023-05-25,CMCO,premarket,Columbus McKinnon Corporation - Common Stock,,2023-05-24,2023-05-25,CMCO,2023-05-25,36.47999954223633,36.47999954223633,37.31999969482422,35.06999969482422,35.70000076293945,116100.0,0.021848704835508048,0.021848704835508048,0.034654838108561625,-0.00960181174959085,-0.0102578024678458,0.20310880829015554
2023-05-25,CSWI,premarket,"CSW Industrials, Inc. - Common Stock",,2023-05-24,2023-05-25,CSWI,2023-05-25,140.4499969482422,140.4499969482422,143.08999633789062,135.6999969482422,135.6999969482422,59800.0,0.051981145434403464,0.051981145434403464,0.0555473510984843,0.021991250156575548,0.01147878088920895,0.4375
2023-05-25,DAO,premarket,"Youdao, Inc. American Depositary Shares, each representing one Class A Ordinary Share",,2023-05-24,2023-05-25,DAO,2023-05-25,4.119999885559082,4.119999885559082,4.650000095367432,3.890000104904175,4.449999809265137,390400.0,-0.14522826995274074,-0.14522826995274074,-0.051020407170268345,-0.15618221426413326,-0.09183679129470534,1.7148817802503475
2023-05-25,DECK,premarket,Deckers Outdoor Corporation Common Stock,,2023-05-24,2023-05-25,DECK,2023-05-25,450.010009765625,450.010009765625,456.3800048828125,441.1700134277344,444.8800048828125,877900.0,0.021983565708783903,0.021983565708783903,0.01431302486212016,0.00928834438066306,-0.009881604132981447,0.4587902957793286
2023-05-25,DOMO,postmarket,"Domo, Inc. - Class B Common Stock",,2023-05-25,2023-05-26,DOMO,2023-05-26,12.800000190734863,12.800000190734863,13.609999656677246,12.039999961853027,13.449999809265137,2123000.0,-0.13688467588770492,-0.13688467588770492,-0.1139322942132519,-0.17725843199231328,-0.10927155831263569,3.3388514203964847
2023-05-25,GCO,premarket,Genesco Inc. Common Stock,,2023-05-24,2023-05-25,GCO,2023-05-25,20.190000534057617,20.190000534057617,23.149999618530273,19.469999313354492,23.149999618530273,727000.0,-0.32180046276108476,-0.32180046276108476,-0.25967383179930126,-0.3397762134802399,-0.2481325453012322,1.0926885434657456
2023-05-25,GPS,premarket,"Gap, Inc. (The) Common Stock",,2023-05-24,2023-05-25,GPS,2023-05-25,7.420000076293945,7.420000076293945,7.659999847412109,7.21999979019165,7.590000152587891,20131800.0,-0.02496715556990592,-0.02496715556990592,-0.0496278599726937,-0.03733336130777998,-0.04408059220532201,0.5292258843726025
2023-05-25,ME,postmarket,23andMe Holding Co. - Common Stock,,2023-05-25,2023-05-26,ME,2023-05-26,2.0799999237060547,2.0799999237060547,2.0999999046325684,1.8339999914169312,2.0299999713897705,4210900.0,0.01960782480441492,0.01960782480441492,-0.023255901635817477,-0.09207920359695743,-0.04245279199417362,0.4044760189447001
2023-05-25,MIXT,premarket,"MiX Telematics Limited American Depositary Shares, each representing 25 Ordinary Shares",,2023-05-24,2023-05-25,MIXT,2023-05-25,7.289999961853027,7.289999961853027,7.610000133514404,7.210000038146973,7.610000133514404,4000.0,-0.004098389221969145,-0.004098389221969145,-0.0052287531182189095,-0.015027340291637992,-0.0052287531182189095,-0.024390243902439046
2023-05-25,MOV,premarket,Movado Group Inc. Common Stock,,2023-05-24,2023-05-25,MOV,2023-05-25,25.649999618530273,25.649999618530273,27.219999313354492,25.610000610351562,26.110000610351562,220500.0,-0.011560737402275034,-0.011560737402275034,0.018712575331171655,-0.011578511726255791,-0.01915853541710566,0.584051724137931
2023-05-25,MRVL,premarket,"Marvell Technology, Inc. - Common Stock",,2023-05-24,2023-05-25,MRVL,2023-05-25,49.470001220703125,49.470001220703125,49.72999954223633,46.70000076293945,49.0,37900300.0,0.07590260359313294,0.07590260359313294,0.07921001662638383,0.037777794731987946,0.07692307692307687,1.7459209992465077
2023-05-25,NTES,premarket,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",,2023-05-24,2023-05-25,NTES,2023-05-25,85.7300033569336,85.7300033569336,87.5,80.79000091552734,83.5,1901400.0,0.026829626907154402,0.026829626907154402,0.04067552443465994,-0.01894350440193371,0.0033645611053803037,-0.028112860355755442
2023-05-25,REX,premarket,REX American Resources Corporation,,2023-05-24,2023-05-25,REX,2023-05-25,35.220001220703125,35.220001220703125,35.599998474121094,33.029998779296875,33.27000045776367,180700.0,0.12452112272923799,0.12452112272923799,0.1348421269277551,0.07800259259978604,0.06056740732228505,1.6456808199121524
2023-05-25,RH,postmarket,RH Common Stock,,2023-05-25,2023-05-26,RH,2023-05-26,246.82000732421875,246.82000732421875,249.58999633789062,235.63999938964844,243.74000549316406,1811600.0,-0.03067194521002392,-0.03067194521002392,-0.048455936128788624,-0.0686533951002406,-0.06663095726136947,1.2917141049968373
2023-05-25,SHIP,premarket,Seanergy Maritime Holdings Corp. - Common Stock,,2023-05-24,2023-05-25,SHIP,2023-05-25,4.130000114440918,4.130000114440918,4.599999904632568,4.110000133514404,4.489999771118164,301700.0,-0.08017810134266301,-0.08017810134266301,-0.017094001418896276,-0.08053683972584957,-0.04059830431402134,2.3898876404494382
2023-05-25,ULTA,postmarket,"Ulta Beauty, Inc. - Common Stock",,2023-05-25,2023-05-26,ULTA,2023-05-26,420.2699890136719,420.2699890136719,439.8699951171875,417.6000061035156,436.1099853515625,6078300.0,-0.1336782790984532,-0.1336782790984532,-0.10159104536779284,-0.13307038505111335,-0.10488291906925551,1.8876906266330944
2023-05-25,WDAY,postmarket,"Workday, Inc. - Class A Common Stock",,2023-05-25,2023-05-26,WDAY,2023-05-26,216.07000732421875,216.07000732421875,218.8800048828125,211.13999938964844,214.77999877929688,6730400.0,0.1000967531976178,0.1000967531976178,0.10172651583094572,0.0958065570665112,0.08119811416263012,0.2910799923268752
2023-05-26,BAH,premarket,Booz Allen Hamilton Holding Corporation Common Stock,,2023-05-25,2023-05-26,BAH,2023-05-26,96.25,96.25,97.62999725341797,92.04000091552734,94.87999725341797,2470200.0,0.07122984568243762,0.07122984568243762,0.06652825297118414,0.024944296076231387,0.04378433070109433,0.8922935498697717
2023-05-26,BKE,premarket,"Buckle, Inc. (The) Common Stock",,2023-05-25,2023-05-26,BKE,2023-05-26,31.829999923706055,31.829999923706055,32.43000030517578,30.940000534057617,30.979999542236328,633700.0,0.01823415517116933,0.01823415517116933,0.012488340341038517,-0.009603048631834477,-0.02271297171528397,0.547119140625
2023-05-26,HIBB,premarket,"Hibbett, Inc. - Common Stock",,2023-05-25,2023-05-26,HIBB,2023-05-26,39.189998626708984,39.189998626708984,42.68000030517578,38.45000076293945,41.06999969482422,1202400.0,-0.11254531788668876,-0.11254531788668876,-0.06053268724470373,-0.11993586698275072,-0.08407672713948666,0.681443154803524
2023-05-26,KNOP,premarket,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,,2023-05-25,2023-05-26,KNOP,2023-05-26,4.800000190734863,4.800000190734863,5.150000095367432,4.650000095367432,4.900000095367432,555000.0,-0.020408143405366563,-0.020408143405366563,0.038306462854674095,-0.029227529770467164,0.0,2.274336283185841
2023-05-26,LITB,premarket,"LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing 2 ordinary shares",,2023-05-25,2023-05-26,LITB,2023-05-26,1.3300000429153442,1.3300000429153442,1.7000000476837158,1.309999942779541,1.7000000476837158,342200.0,-0.06993000580457565,-0.06993000580457565,0.11111116305415769,0.05645155863260798,0.33858273481508294,1.4166666666666665
2023-05-26,PDD,premarket,PDD Holdings Inc. - American Depositary Shares,,2023-05-25,2023-05-26,PDD,2023-05-26,71.41999816894531,71.41999816894531,71.5,66.72000122070312,68.5199966430664,26306500.0,0.18993664818786304,0.18993664818786304,0.15471579642034516,0.11237081910480295,0.12272649538886027,1.2431655780479902
2023-05-30,AMBA,postmarket,"Ambarella, Inc. - Ordinary Shares",,2023-05-30,2023-05-31,AMBA,2023-05-31,72.31999969482422,72.31999969482422,72.55000305175781,67.5199966430664,68.72000122070312,4859200.0,-0.11761834428173801,-0.11761834428173801,-0.12758537930639668,-0.1453164981890328,-0.15139542637695824,0.9141258961632395
2023-05-30,API,postmarket,"Agora, Inc. - ADS",,2023-05-30,2023-05-31,API,2023-05-31,2.740000009536743,2.740000009536743,2.7899999618530273,2.380000114440918,2.6600000858306885,1131200.0,-0.041958003482745365,-0.041958003482745365,-0.07308971073331139,-0.16783209729412407,-0.09677414392953498,0.4333502280790673
2023-05-30,BOX,premarket,"Box, Inc. Class A Common Stock",,2023-05-26,2023-05-30,BOX,2023-05-30,28.020000457763672,28.020000457763672,28.163000106811523,27.489999771118164,28.100000381469727,3368100.0,0.010093752305543768,0.010093752305543768,0.004028551615847364,0.005486452732008207,0.027798106241411213,1.8740506869186793
2023-05-30,ESLT,premarket,Elbit Systems Ltd. - Ordinary Shares,,2023-05-26,2023-05-30,ESLT,2023-05-30,205.5399932861328,205.5399932861328,213.2899932861328,203.97999572753906,209.92999267578125,86200.0,0.0607968575209743,0.0607968575209743,0.1007947942453511,0.0656705074183015,0.09253187272478058,3.925714285714286
2023-05-30,HPQ,premarket,HP Inc. Common Stock,,2023-05-26,2023-05-30,HPQ,2023-05-30,30.93000030517578,30.93000030517578,31.709999084472656,30.860000610351562,31.6200008392334,10566800.0,-0.011821052425032397,-0.011821052425032397,0.009872594576703086,-0.0003239465050201007,0.020000027072045068,0.26228019877675846
2023-05-30,SKY,premarket,Skyline Champion Corporation Common Stock,,2023-05-26,2023-05-30,SKY,2023-05-30,57.65999984741211,57.65999984741211,60.65999984741211,53.84000015258789,58.61000061035156,2240100.0,-0.10632357645033297,-0.10632357645033297,-0.059972090579465065,-0.14864012138506322,-0.08507644639319945,5.333333333333333
2023-05-30,SPWH,premarket,"Sportsman's Warehouse Holdings, Inc. - Common Stock",,2023-05-26,2023-05-30,SPWH,2023-05-30,5.489999771118164,5.489999771118164,5.679999828338623,5.300000190734863,5.570000171661377,1444200.0,-0.009025305248944293,-0.009025305248944293,0.008880943673421182,-0.020332654303098496,0.005415200363704464,0.45908264295817336
2023-05-30,TIGR,premarket,UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares,,2023-05-26,2023-05-30,TIGR,2023-05-30,2.7899999618530273,2.7899999618530273,3.1500000953674316,2.609999895095825,2.9100000858306885,6669400.0,0.07722009818979547,0.07722009818979547,0.20000003633045016,0.03942651547010012,0.14566934233641948,9.430716296527995
2023-05-30,TNP,premarket,Tsakos Energy Navigation Ltd Common Shares,,2023-05-26,2023-05-30,TNP,2023-05-30,17.969999313354492,17.969999313354492,18.719999313354492,17.010000228881836,18.5,499300.0,0.018707479315430486,0.018707479315430486,0.0552423649876157,-0.009895231273233995,0.07683350822913226,0.9465886939571151
2023-05-30,UHAL,postmarket,U-Haul Holding Company Common Stock,,2023-05-30,2023-05-31,UHAL,2023-05-31,52.77000045776367,52.77000045776367,60.29999923706055,52.61000061035156,60.16999816894531,1398200.0,-0.16238094511486234,-0.16238094511486234,-0.05869494949783671,-0.16092504034787602,-0.04628311898209436,4.660728744939271
2023-05-31,AAP,premarket,Advance Auto Parts Inc.,,2023-05-30,2023-05-31,AAP,2023-05-31,72.88999938964844,72.88999938964844,80.80999755859375,72.5999984741211,79.2300033569336,21832300.0,-0.35035649400888513,-0.35035649400888513,-0.28213557983771353,-0.34149661247962726,-0.29473023019664746,8.792903920337311
2023-05-31,CAE,premarket,CAE Inc. Ordinary Shares,,2023-05-30,2023-05-31,CAE,2023-05-31,20.479999542236328,20.479999542236328,22.850000381469727,20.190000534057617,22.850000381469727,578900.0,-0.06951388781167844,-0.06951388781167844,0.028815908301612847,-0.07934335371201529,0.033001786371615216,3.5475255302435196
2023-05-31,CHWY,postmarket,"Chewy, Inc. Class A Common Stock",,2023-05-31,2023-06-01,CHWY,2023-06-01,35.849998474121094,35.849998474121094,37.4900016784668,35.22999954223633,35.42499923706055,24921300.0,0.2156662852616149,0.2156662852616149,0.24097990117900792,0.21065288936113058,0.18083330790201813,1.7180843521982396
2023-05-31,CPRI,premarket,Capri Holdings Limited Ordinary Shares,,2023-05-30,2023-05-31,CPRI,2023-05-31,35.099998474121094,35.099998474121094,38.61000061035156,34.58000183105469,38.58000183105469,9815700.0,-0.1131885586073561,-0.1131885586073561,-0.05943967532418659,-0.12144305653389009,-0.04928536002355377,1.344495664843433
2023-05-31,CRM,postmarket,"Salesforce, Inc. Common Stock",,2023-05-31,2023-06-01,CRM,2023-06-01,212.89999389648438,212.89999389648438,215.36000061035156,206.05999755859375,208.22000122070312,20907400.0,-0.04691561803763966,-0.04691561803763966,-0.04284444173177082,-0.05067723267172075,-0.05160556444348441,0.06539951080309825
2023-05-31,DCI,premarket,"Donaldson Company, Inc. Common Stock",,2023-05-30,2023-05-31,DCI,2023-05-31,58.529998779296875,58.529998779296875,63.88999938964844,58.060001373291016,63.79999923706055,1333600.0,-0.08675297045237351,-0.08675297045237351,-0.01282450271013258,-0.09238705228442934,-0.011312560918109504,3.339733159778718
2023-05-31,EH,premarket,EHang Holdings Limited - ADS,,2023-05-30,2023-05-31,EH,2023-05-31,10.010000228881836,10.010000228881836,10.916000366210938,9.75,10.8100004196167,832700.0,-0.06970260074780121,-0.06970260074780121,-0.006733339986202513,-0.05614713726909404,0.004646857776141378,0.7179698782752217
2023-05-31,HOV,premarket,"Hovnanian Enterprises, Inc. Class A Common Stock",,2023-05-30,2023-05-31,HOV,2023-05-31,83.95999908447266,83.95999908447266,95.98999786376953,78.5,93.0,210500.0,-0.10519026488301075,-0.10519026488301075,0.010102063525247562,-0.14506643148654952,-0.002680965147453085,2.335974643423138
2023-05-31,JWN,postmarket,"Nordstrom, Inc. Common Stock",,2023-05-31,2023-06-01,JWN,2023-06-01,16.020000457763672,16.020000457763672,17.06999969482422,15.09000015258789,16.540000915527344,18723500.0,0.047058840395624024,0.047058840395624024,0.07089084969811177,-0.00592886368765122,0.044191966931584226,0.8703674105448225
2023-05-31,NGL,premarket,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,,2023-05-30,2023-05-31,NGL,2023-05-31,3.1700000762939453,3.1700000762939453,3.240000009536743,3.0799999237060547,3.140000104904175,583300.0,0.016025702746429227,0.016025702746429227,0.03184710232218935,0.06944437545758975,0.06802722577930842,0.022615708274894786
2023-05-31,NTAP,postmarket,"NetApp, Inc. - Common Stock",,2023-05-31,2023-06-01,NTAP,2023-06-01,71.95999908447266,71.95999908447266,72.77999877929688,70.01000213623047,70.30000305175781,6233100.0,0.0845516313393686,0.0845516313393686,0.06715545507326781,0.06059687729966834,0.039940897020439126,-0.15997088988019026
